Raspberry Date/Time [];Raspberry Raspberry Temperature [°C];INA260 Secondary I Voltage [mV];INA260 Secondary I Voltage-Average [mV];INA260 Secondary I Current [mA];INA260 Primary Voltage [mV];INA260 Primary Voltage-Average [mV];INA260 Primary Current [mA];NEO6M GPS Longitude [];NEO6M GPS Latitude [];NEO6M GPS Altitude [meter];Temperature_Humidity Temperature [°C];Temperature_Humidity Humidity [%];secondary1 Power Status;secondary2 Power Status;secondary3 Power Status;secondary4 Power Status;
2022-03-10 15:07:51.707244;34.7;3493.75;3492.0;-1.25;3953.75;3954.5;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:08:14.807898;34.7;3493.75;3492.5;0.0;3953.75;3954.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:08:37.908688;35.2;3492.5;3492.75;-1.25;3955.0;3954.75;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:09:01.021788;34.7;3493.75;3493.0;-1.25;3952.5;3954.25;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:09:24.174476;34.7;3493.75;3493.5;1.25;3953.75;3953.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:09:47.274302;34.7;3493.75;3493.5;-1.25;3953.75;3953.75;227.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:10:10.375652;34.7;3493.75;3493.5;2.5;3953.75;3953.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:10:33.477734;34.7;3495.0;3494.0;0.0;3950.0;3952.75;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:10:56.587438;34.7;3493.75;3494.0;0.0;3952.5;3952.75;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:11:19.687105;34.7;3495.0;3494.25;0.0;3953.75;3952.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:11:42.797634;34.7;3495.0;3494.5;0.0;3952.5;3952.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:12:05.898660;35.2;3495.0;3494.75;0.0;3952.5;3952.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:12:28.998892;34.7;3495.0;3494.75;-1.25;3950.0;3952.25;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:12:52.108098;34.7;3496.25;3495.25;0.0;3951.25;3952.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:13:15.204449;34.7;3495.0;3495.25;0.0;3951.25;3951.5;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:13:38.318842;34.7;3496.25;3495.5;-1.25;3950.0;3951.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:14:01.418222;34.7;3496.25;3495.75;0.0;3948.75;3950.25;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:14:24.507821;34.7;3497.5;3496.25;0.0;3946.25;3949.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:14:47.623504;34.7;3497.5;3496.5;-1.25;3948.75;3949.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:15:10.737371;34.7;3497.5;3497.0;0.0;3950.0;3948.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:15:33.837775;34.7;3497.5;3497.25;0.0;3950.0;3948.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:15:56.937860;34.7;3497.5;3497.5;1.25;3947.5;3948.5;182.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:16:20.036770;34.7;3497.5;3497.5;0.0;3946.25;3948.5;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:16:43.129377;34.7;3498.75;3497.75;0.0;3947.5;3948.25;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:17:06.245890;34.7;3497.5;3497.75;-1.25;3950.0;3948.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:17:29.359724;34.7;3498.75;3498.0;0.0;3947.5;3947.75;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:17:52.460649;34.7;3498.75;3498.25;0.0;3950.0;3948.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:18:15.561640;35.2;3500.0;3498.75;-1.25;3948.75;3948.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:18:38.662646;34.7;3498.75;3498.75;-1.25;3946.25;3948.5;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:19:01.778614;35.2;3498.75;3499.0;0.0;3947.5;3948.0;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:19:24.877755;35.2;3500.0;3499.25;-1.25;3948.75;3948.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:19:47.977285;34.7;3498.75;3499.25;0.0;3947.5;3947.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:20:11.080433;35.8;3501.25;3499.5;0.0;3947.5;3947.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:20:34.181036;35.2;3500.0;3499.75;-1.25;3946.25;3947.5;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:20:57.296741;34.7;3501.25;3500.25;0.0;3945.0;3947.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:21:20.397313;34.7;3500.0;3500.25;0.0;3946.25;3946.5;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:21:43.497707;34.7;3501.25;3500.75;0.0;3946.25;3946.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:22:06.597306;34.7;3501.25;3500.75;0.0;3946.25;3946.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:22:29.697112;35.2;3502.5;3501.25;1.25;3943.75;3945.5;233.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:22:52.806536;34.7;3502.5;3501.5;-1.25;3945.0;3945.5;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:23:15.919892;34.7;3501.25;3501.75;0.0;3946.25;3945.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:23:39.020612;34.7;3501.25;3501.75;0.0;3945.0;3945.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:24:02.121618;34.7;3501.25;3501.75;-1.25;3945.0;3945.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:24:25.220566;35.2;3503.75;3502.0;1.25;3942.5;3944.75;193.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:24:48.327080;34.7;3502.5;3502.0;-1.25;3945.0;3944.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:25:11.443954;34.7;3502.5;3502.25;0.0;3943.75;3944.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:25:34.541420;35.2;3502.5;3502.5;-2.5;3943.75;3944.0;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:25:57.642559;35.2;3502.5;3502.75;0.0;3945.0;3944.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:26:20.744490;34.7;3503.75;3502.75;0.0;3942.5;3944.0;247.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:26:43.858872;34.7;3503.75;3503.0;0.0;3943.75;3943.75;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:27:06.955993;35.2;3503.75;3503.25;0.0;3945.0;3944.0;191.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:27:30.072398;35.2;3503.75;3503.5;0.0;3943.75;3944.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:27:53.173304;34.7;3502.5;3503.5;0.0;3943.75;3943.75;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:28:16.271433;35.8;3503.75;3503.5;0.0;3941.25;3943.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:28:39.385417;34.7;3505.0;3503.75;0.0;3943.75;3943.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:29:02.484216;34.7;3505.0;3504.0;-1.25;3943.75;3943.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:29:25.586545;34.7;3505.0;3504.25;-1.25;3941.25;3942.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:29:48.686626;34.7;3506.25;3505.0;0.0;3942.5;3942.5;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:30:11.788483;35.8;3505.0;3505.25;0.0;3942.5;3942.75;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:30:34.888750;34.7;3505.0;3505.25;-1.25;3940.0;3942.0;250.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:30:58.003622;34.7;3506.25;3505.5;-1.25;3941.25;3941.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:31:21.118462;34.7;3506.25;3505.75;0.0;3942.5;3941.75;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:31:44.219961;35.2;3506.25;3505.75;0.0;3942.5;3941.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:32:07.321367;35.8;3507.5;3506.25;0.0;3937.5;3940.75;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:32:30.412501;35.2;3507.5;3506.75;0.0;3935.0;3939.75;237.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:32:53.533273;34.7;3506.25;3506.75;0.0;3941.25;3939.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:33:16.646545;34.7;3508.75;3507.25;1.25;3941.25;3939.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:33:39.749798;34.7;3507.5;3507.5;0.0;3940.0;3939.0;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:34:02.850163;34.7;3507.5;3507.5;1.25;3941.25;3939.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:34:25.954250;35.2;3507.5;3507.5;-2.5;3940.0;3940.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:34:49.067955;35.2;3508.75;3508.0;0.0;3938.75;3940.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:35:12.175593;34.7;3508.75;3508.0;-1.25;3940.0;3940.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:35:35.275763;35.8;3510.0;3508.5;0.0;3940.0;3940.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:35:58.376673;35.2;3508.75;3508.75;-1.25;3937.5;3939.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:36:21.474365;34.7;3508.75;3509.0;-1.25;3937.5;3938.75;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:36:44.595941;34.7;3507.5;3508.75;0.0;3940.0;3939.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:37:07.704480;35.2;3510.0;3509.0;-1.25;3938.75;3938.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:37:30.802811;35.2;3510.0;3509.0;0.0;3937.5;3938.25;190.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:37:53.903933;34.7;3508.75;3509.0;0.0;3937.5;3938.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:38:17.005717;35.8;3511.25;3509.5;-1.25;3935.0;3937.75;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:38:40.113888;34.7;3510.0;3510.0;0.0;3936.25;3937.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:39:03.227401;34.7;3511.25;3510.25;0.0;3937.5;3936.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:39:26.327877;34.7;3511.25;3510.5;-1.25;3938.75;3937.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:39:49.427975;35.2;3511.25;3511.0;-1.25;3936.25;3936.75;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:40:12.528183;35.8;3512.5;3511.25;-1.25;3933.75;3936.5;240.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:40:35.644677;34.7;3511.25;3511.5;0.0;3936.25;3936.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:40:58.758079;34.7;3512.5;3511.75;0.0;3936.25;3936.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:41:21.857616;34.7;3511.25;3511.75;0.0;3925.0;3933.5;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:41:44.956622;34.7;3512.5;3512.0;0.0;3936.25;3933.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:42:08.058782;35.8;3512.5;3512.0;0.0;3933.75;3933.5;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:42:31.165032;35.2;3512.5;3512.25;0.0;3933.75;3933.0;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:42:54.264191;34.7;3512.5;3512.25;0.0;3935.0;3932.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:43:17.369971;35.2;3512.5;3512.5;-1.25;3935.0;3934.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:43:40.472962;35.2;3512.5;3512.5;0.0;3935.0;3934.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:44:03.576760;34.7;3512.5;3512.5;0.0;3931.25;3934.0;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:44:26.684532;34.2;3513.75;3512.75;-1.25;3936.25;3934.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:44:49.785913;34.7;3513.75;3513.0;1.25;3935.0;3934.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:45:12.898364;34.7;3513.75;3513.25;1.25;3933.75;3934.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:45:35.998498;35.2;3515.0;3513.75;0.0;3932.5;3933.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:45:59.098023;34.7;3513.75;3514.0;0.0;3933.75;3934.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:46:22.197237;35.2;3513.75;3514.0;0.0;3931.25;3933.25;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:46:45.319061;35.2;3515.0;3514.25;0.0;3932.5;3932.75;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:47:08.436799;34.7;3513.75;3514.25;0.0;3932.5;3932.5;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:47:31.538838;34.7;3515.0;3514.25;0.0;3932.5;3932.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:47:54.640101;34.7;3516.25;3514.75;-1.25;3933.75;3932.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:48:17.740293;34.7;3516.25;3515.25;0.0;3930.0;3932.25;225.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:48:40.849398;34.7;3515.0;3515.25;0.0;3932.5;3932.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:49:03.955871;34.7;3516.25;3515.75;0.0;3932.5;3932.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:49:27.057691;35.8;3516.25;3516.0;0.0;3931.25;3932.0;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:49:50.158764;35.8;3516.25;3516.0;0.0;3932.5;3931.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:50:13.259410;34.7;3517.5;3516.25;-1.25;3928.75;3931.5;225.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:50:36.374702;34.7;3517.5;3516.75;1.25;3928.75;3930.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:50:59.479007;35.2;3516.25;3516.75;-1.25;3930.0;3930.25;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:51:22.580054;35.2;3518.75;3517.25;-1.25;3928.75;3929.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:51:45.677585;34.7;3517.5;3517.5;0.0;3930.0;3929.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:52:08.778016;35.2;3517.5;3517.5;0.0;3926.25;3928.75;238.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:52:31.892064;34.7;3517.5;3517.5;-1.25;3928.75;3928.75;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:52:55.029427;34.7;3517.5;3517.75;0.0;3928.75;3928.5;178.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:53:18.131291;34.7;3518.75;3517.75;0.0;3930.0;3928.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:53:41.231484;35.8;3518.75;3518.0;0.0;3927.5;3928.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:54:04.329899;35.8;3518.75;3518.25;0.0;3926.25;3928.25;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:54:27.448670;34.7;3520.0;3518.75;0.0;3930.0;3928.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:54:50.555487;34.7;3518.75;3519.0;-1.25;3928.75;3928.5;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:55:13.657659;35.2;3520.0;3519.25;1.25;3928.75;3928.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:55:36.757980;34.7;3520.0;3519.5;0.0;3928.75;3928.5;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:55:59.858442;35.8;3518.75;3519.5;0.0;3927.5;3928.75;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:56:22.974270;35.2;3520.0;3519.5;0.0;3923.75;3927.5;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:56:46.082293;34.7;3520.0;3519.75;0.0;3928.75;3927.5;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:57:09.201403;34.7;3521.25;3520.0;-1.25;3926.25;3927.0;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:57:32.300282;34.7;3521.25;3520.25;0.0;3926.25;3926.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:57:55.404444;35.2;3521.25;3520.75;0.0;3923.75;3925.75;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:58:18.521716;34.7;3521.25;3521.0;-1.25;3927.5;3926.5;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:58:41.624152;34.7;3521.25;3521.25;0.0;3926.25;3926.0;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:59:04.721689;34.7;3521.25;3521.25;-1.25;3926.25;3926.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:59:27.823083;35.2;3521.25;3521.25;1.25;3926.25;3926.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:59:50.926567;35.8;3522.5;3521.5;-1.25;3925.0;3926.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:00:14.024169;34.7;3522.5;3521.75;-1.25;3925.0;3925.75;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:00:37.137186;34.7;3521.25;3521.75;0.0;3926.25;3925.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:01:00.240045;34.7;3523.75;3522.25;0.0;3925.0;3925.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:01:23.341556;35.2;3523.75;3522.75;-1.25;3923.75;3925.0;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:01:46.441334;35.2;3522.5;3522.75;-1.25;3925.0;3925.0;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:02:09.549773;34.7;3523.75;3523.0;-1.25;3925.0;3925.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:02:32.664683;34.7;3523.75;3523.5;0.0;3925.0;3924.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:02:55.775320;34.7;3525.0;3523.75;-1.25;3926.25;3925.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:03:18.877945;34.7;3523.75;3523.75;0.0;3921.25;3924.5;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:03:41.981504;35.2;3523.75;3524.0;0.0;3923.75;3924.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:04:05.081749;34.7;3525.0;3524.25;-1.25;3921.25;3923.5;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:04:28.200264;34.7;3525.0;3524.5;0.0;3921.25;3922.75;190.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:04:51.314300;34.7;3525.0;3524.5;0.0;3922.5;3922.0;183.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:05:14.414658;34.7;3523.75;3524.5;-2.5;3922.5;3922.25;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:05:37.515903;35.2;3525.0;3524.75;0.0;3922.5;3922.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:06:00.616671;35.8;3525.0;3524.75;-1.25;3916.25;3921.0;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:06:23.726395;35.2;3525.0;3524.75;0.0;3921.25;3921.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:06:46.838427;34.7;3526.25;3525.0;0.0;3923.75;3921.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:07:09.937629;34.7;3525.0;3525.25;0.0;3922.5;3921.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:07:33.037814;35.2;3526.25;3525.5;0.0;3920.0;3920.75;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:07:56.137267;34.7;3527.5;3526.0;-1.25;3918.75;3921.25;242.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:08:19.248219;34.7;3526.25;3526.25;-1.25;3921.25;3921.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:08:42.360324;34.7;3527.5;3526.5;1.25;3920.0;3920.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:09:05.457358;34.7;3526.25;3526.75;0.0;3915.0;3919.0;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:09:28.559230;34.7;3526.25;3526.75;-1.25;3921.25;3919.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:09:51.666042;34.7;3527.5;3526.75;-1.25;3918.75;3919.25;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:10:14.772872;34.7;3530.0;3527.5;0.0;3920.0;3919.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:10:37.878480;34.2;3528.75;3527.75;0.0;3922.5;3919.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:11:00.978704;34.7;3528.75;3528.25;0.0;3920.0;3920.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:11:24.116018;34.7;3528.75;3528.75;0.0;3920.0;3920.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:11:47.221080;35.2;3530.0;3529.25;0.0;3915.0;3919.5;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:12:10.346873;34.7;3528.75;3529.0;0.0;3918.75;3919.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:12:33.445854;34.7;3528.75;3529.0;0.0;3916.25;3918.0;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:12:56.555569;34.7;3528.75;3529.0;0.0;3918.75;3917.75;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:13:19.656609;34.7;3530.0;3529.25;0.0;3918.75;3917.5;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:13:42.755240;35.2;3531.25;3529.5;-1.25;3916.25;3917.75;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:14:05.863524;34.7;3530.0;3529.75;0.0;3918.75;3917.75;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:14:28.964235;34.7;3530.0;3530.0;1.25;3918.75;3918.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:14:52.075594;34.7;3530.0;3530.25;0.0;3916.25;3917.75;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:15:15.174263;34.7;3530.0;3530.25;0.0;3917.5;3917.5;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:15:38.275433;34.7;3531.25;3530.25;0.0;3915.0;3917.25;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:16:01.371616;35.2;3532.5;3530.75;0.0;3916.25;3916.75;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:16:24.483196;34.7;3532.5;3531.25;1.25;3916.25;3916.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:16:47.602347;34.7;3532.5;3531.75;0.0;3916.25;3916.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:17:10.701497;34.7;3532.5;3532.25;0.0;3917.5;3916.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:17:33.802661;34.7;3531.25;3532.25;0.0;3917.5;3916.75;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:17:56.903394;35.2;3533.75;3532.5;-1.25;3913.75;3916.25;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:18:20.010157;34.7;3532.5;3532.5;0.0;3917.5;3916.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:18:43.108784;35.2;3533.75;3532.75;0.0;3916.25;3916.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:19:06.207784;34.7;3533.75;3533.0;0.0;3915.0;3916.0;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:19:29.310135;35.2;3532.5;3533.25;1.25;3915.0;3915.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:19:52.411068;34.7;3533.75;3533.25;-1.25;3915.0;3915.75;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:20:15.528064;34.7;3533.75;3533.5;-1.25;3915.0;3915.25;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:20:38.640544;34.7;3533.75;3533.5;0.0;3915.0;3915.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:21:01.742192;35.2;3535.0;3533.75;0.0;3912.5;3914.5;240.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:21:24.833303;34.7;3535.0;3534.25;-1.25;3913.75;3914.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:21:47.939607;34.7;3533.75;3534.25;0.0;3911.25;3913.5;246.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:22:11.052831;34.7;3535.0;3534.5;-1.25;3916.25;3913.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:22:34.150355;34.7;3535.0;3534.75;1.25;3915.0;3913.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:22:57.250461;35.2;3535.0;3534.75;0.0;3915.0;3914.25;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:23:20.351698;35.8;3535.0;3534.75;-1.25;3915.0;3914.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 16:23:43.453354;34.7;3535.0;3535.0;0.0;3910.0;3914.25;223.75;-;-;-;-999;-999;on;on;on;on;
